# Post-Earnings Next-Day Outcomes for VRSN
# total_earnings=85, considered=85, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",23,85,23/85 = 27.06%,27.06,2004-10-20;2005-04-20;2005-09-29;2007-01-31;2008-11-06;2009-05-07;2010-08-02;2011-10-27;2012-10-02;2013-07-25;2013-10-24;2014-07-24;2014-10-23;2015-02-05;2015-10-22;2016-02-11;2016-10-27;2018-02-08;2019-04-25;2020-07-23;2021-10-28;2022-10-27;2025-07-24
"After +C->O, next day DOWN",17,85,17/85 = 20.00%,20.0,2006-10-19;2011-04-28;2012-01-26;2013-04-08;2016-04-28;2017-02-09;2017-04-27;2017-07-27;2018-07-26;2019-02-07;2019-10-24;2020-04-23;2021-02-11;2022-02-10;2024-02-08;2024-10-24;2025-10-23
"After -C->O, next day UP",28,85,28/85 = 32.94%,32.94,2006-01-26;2006-04-20;2007-05-02;2007-11-01;2008-01-31;2008-04-07;2009-02-05;2009-11-05;2010-02-02;2010-04-28;2010-10-28;2011-01-27;2012-04-26;2012-07-13;2012-12-20;2015-04-23;2015-07-23;2016-07-28;2017-10-26;2018-10-25;2019-07-25;2021-04-22;2022-07-28;2023-02-09;2023-04-27;2024-07-25;2025-02-06;2025-04-24
"After -C->O, next day DOWN",17,85,17/85 = 20.00%,20.0,2005-01-26;2005-07-20;2006-07-20;2007-07-26;2008-07-03;2009-08-06;2011-07-28;2014-02-06;2014-04-24;2018-04-26;2020-02-06;2020-10-22;2021-07-22;2022-04-28;2023-07-27;2023-10-26;2024-04-25
