Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
PPG,20/84 = 23.81%,30/84 = 35.71%,15/84 = 17.86%,19/84 = 22.62%,84,85,100.0
