# Post-Earnings Next-Day Outcomes for WST
# total_earnings=84, considered=78, excluded_c2o_zero=5, excluded_o2c_zero=1
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",25,78,25/78 = 32.05%,32.05,2005-07-21;2006-02-21;2006-04-27;2006-11-02;2010-08-03;2010-11-02;2011-11-01;2012-08-02;2013-02-21;2014-05-01;2015-02-19;2015-04-30;2016-10-27;2019-04-25;2019-07-25;2019-10-24;2020-04-23;2020-10-22;2021-04-29;2021-07-29;2023-04-27;2023-07-27;2024-02-15;2024-07-25;2025-02-13
"After +C->O, next day DOWN",17,78,17/78 = 21.79%,21.79,2006-07-19;2008-05-01;2009-04-30;2009-11-03;2010-04-29;2011-04-28;2012-11-01;2013-05-02;2014-02-20;2015-07-30;2017-10-26;2018-07-26;2020-02-13;2021-02-18;2022-02-17;2025-04-24;2025-10-23
"After -C->O, next day UP",16,78,16/78 = 20.51%,20.51,2007-02-20;2007-11-01;2009-08-04;2011-02-17;2011-07-28;2013-08-01;2014-10-15;2015-10-29;2016-07-28;2017-02-16;2018-02-15;2019-02-01;2020-07-23;2021-10-28;2022-07-28;2022-10-27
"After -C->O, next day DOWN",20,78,20/78 = 25.64%,25.64,2005-02-22;2007-04-26;2007-08-02;2008-02-21;2008-08-05;2008-11-04;2010-02-18;2012-04-17;2013-10-31;2014-07-31;2016-04-28;2017-04-27;2017-07-27;2018-04-26;2018-10-25;2022-04-28;2023-02-16;2023-10-26;2024-04-25;2024-10-24
