# Post-Earnings Next-Day Outcomes for WM
# total_earnings=85, considered=81, excluded_c2o_zero=3, excluded_o2c_zero=1
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",30,81,30/81 = 37.04%,37.04,2005-04-28;2005-10-27;2007-10-26;2008-04-29;2009-07-30;2012-02-16;2012-07-26;2012-10-31;2013-04-24;2013-07-30;2014-04-24;2015-02-17;2015-10-27;2016-04-28;2017-07-26;2017-10-26;2018-02-15;2018-07-25;2019-04-25;2019-07-25;2020-02-13;2020-05-06;2020-11-02;2021-04-27;2022-04-26;2022-07-27;2023-04-27;2023-10-24;2024-10-28;2025-07-28
"After +C->O, next day DOWN",19,81,19/81 = 23.46%,23.46,2005-07-28;2006-07-28;2007-07-31;2008-02-13;2008-07-14;2009-04-29;2010-02-16;2011-02-17;2014-07-29;2015-07-23;2016-07-27;2016-10-26;2018-04-20;2019-02-14;2019-10-23;2021-02-18;2021-07-27;2022-10-26;2024-04-25
"After -C->O, next day UP",13,81,13/81 = 16.05%,16.05,2006-02-14;2006-10-25;2009-02-12;2010-07-29;2011-04-28;2014-02-18;2016-02-18;2017-02-16;2018-10-25;2020-07-30;2024-02-13;2025-04-28;2025-10-27
"After -C->O, next day DOWN",19,81,19/81 = 23.46%,23.46,2004-10-28;2006-04-27;2007-02-08;2007-04-27;2008-10-14;2009-10-29;2010-04-29;2010-10-28;2011-07-28;2011-10-27;2012-04-26;2013-02-14;2015-04-29;2021-10-26;2022-02-02;2023-02-01;2023-07-25;2024-07-24;2025-01-30
