# Post-Earnings Next-Day Outcomes for COST
# total_earnings=86, considered=85, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",20,85,20/85 = 23.53%,23.53,2005-10-06;2005-12-08;2006-05-31;2009-05-28;2009-12-10;2010-03-03;2010-12-08;2011-03-02;2013-10-09;2014-05-29;2014-12-10;2015-12-09;2016-09-29;2018-06-01;2019-03-07;2019-05-31;2021-09-23;2021-12-09;2023-03-03;2023-12-14
"After +C->O, next day DOWN",22,85,22/85 = 25.88%,25.88,2003-10-08;2003-12-09;2004-05-27;2005-03-02;2006-08-30;2006-12-14;2007-03-08;2007-05-31;2008-03-05;2008-10-08;2010-05-27;2012-02-29;2012-05-24;2012-10-10;2012-12-12;2013-03-12;2013-05-30;2014-03-14;2015-09-30;2016-03-03;2016-05-26;2020-12-10
"After -C->O, next day UP",25,85,25/85 = 29.41%,29.41,2004-03-03;2006-03-02;2007-10-10;2007-12-13;2008-12-11;2010-10-06;2011-05-25;2011-09-01;2014-10-08;2015-03-05;2016-12-08;2017-05-26;2019-10-03;2020-05-28;2020-09-24;2021-03-04;2022-03-04;2022-05-26;2022-09-23;2022-12-09;2023-05-25;2023-09-26;2024-05-30;2024-12-12;2025-05-29
"After -C->O, next day DOWN",18,85,18/85 = 21.18%,21.18,2008-05-29;2009-03-04;2011-12-08;2013-12-11;2015-05-28;2017-03-03;2017-10-05;2017-12-15;2018-03-07;2018-10-04;2018-12-13;2019-12-12;2020-03-05;2021-05-27;2024-03-07;2024-09-26;2025-03-06;2025-09-25
