# Post-Earnings Next-Day Outcomes for QCOM
# total_earnings=85, considered=85, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",18,85,18/85 = 21.18%,21.18,2024-05-01;2022-04-27;2021-07-28;2020-07-29;2019-11-06;2018-07-25;2017-11-01;2016-07-20;2014-01-29;2011-01-26;2010-07-21;2009-11-04;2009-04-23;2008-11-06;2008-07-24;2008-01-23;2005-11-02;2005-07-20
"After +C→O, next day DOWN",20,85,20/85 = 23.53%,23.53,2024-11-06;2023-11-01;2021-11-03;2021-04-28;2020-11-04;2020-04-29;2019-05-01;2019-01-30;2017-04-19;2016-11-02;2013-07-24;2013-01-30;2012-11-07;2012-07-18;2012-02-01;2011-11-02;2011-04-20;2010-11-03;2007-04-25;2007-01-24
"After −C→O, next day UP",21,85,21/85 = 24.71%,24.71,2025-02-05;2024-01-31;2023-08-02;2023-05-03;2023-02-02;2020-02-05;2019-07-31;2018-11-07;2018-04-25;2016-04-20;2015-04-22;2014-04-23;2013-11-06;2011-07-20;2009-07-22;2009-01-28;2008-04-23;2007-11-08;2006-11-02;2006-01-25;2005-04-20
"After −C→O, next day DOWN",26,85,26/85 = 30.59%,30.59,2025-11-05;2025-07-30;2025-04-30;2024-07-31;2022-11-02;2022-07-27;2022-02-02;2021-02-03;2018-01-31;2017-07-19;2017-01-25;2016-01-27;2015-11-04;2015-07-22;2015-01-28;2014-11-05;2014-07-23;2013-04-24;2012-04-18;2010-04-21;2010-01-27;2007-07-25;2006-07-19;2006-04-19;2005-01-19;2004-11-03
