Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
INTC,18/89 = 20.22%,23/89 = 25.84%,27/89 = 30.34%,21/89 = 23.60%,89,89,100.0
