Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
ASML,15/43 = 34.88%,13/43 = 30.23%,7/43 = 16.28%,8/43 = 18.60%,43,43,99.99
