# Post-Earnings Next-Day Outcomes for INVH
# total_earnings=35, considered=34, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",7,34,7/34 = 20.59%,20.59,2017-11-09;2019-02-14;2022-07-27;2023-05-01;2025-02-26;2025-04-30;2025-10-29
"After +C->O, next day DOWN",6,34,6/34 = 17.65%,17.65,2019-05-06;2019-07-30;2021-02-16;2021-07-28;2024-02-13;2024-04-30
"After -C->O, next day UP",13,34,13/34 = 38.24%,38.24,2017-05-12;2017-08-10;2018-08-09;2018-11-05;2020-05-06;2020-08-03;2020-10-28;2021-04-28;2021-10-27;2022-02-15;2022-10-26;2023-02-15;2025-07-30
"After -C->O, next day DOWN",8,34,8/34 = 23.53%,23.53,2018-05-14;2019-10-29;2020-02-18;2022-04-27;2023-07-26;2023-10-25;2024-07-24;2024-10-30
