# Post-Earnings Next-Day Outcomes for ADP
# total_earnings=90, considered=88, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",16,88,16/88 = 18.18%,18.18,2023-04-26;2022-07-27;2022-04-27;2021-10-27;2021-07-28;2021-04-28;2017-05-03;2011-10-26;2009-11-04;2009-07-30;2009-05-05;2008-11-03;2008-07-31;2007-10-30;2006-08-02;2005-01-21
"After +C→O, next day DOWN",20,88,20/88 = 22.73%,22.73,2025-10-29;2025-01-29;2023-07-26;2022-10-26;2022-01-26;2021-01-27;2017-11-02;2015-07-30;2014-04-30;2012-11-01;2010-10-27;2010-04-27;2007-02-06;2006-04-28;2006-01-25;2005-04-21;2004-07-27;2004-04-22;2004-01-22;2003-07-29
"After −C→O, next day UP",29,88,29/88 = 32.95%,32.95,2025-07-30;2024-07-31;2024-01-31;2023-10-25;2020-10-28;2020-04-29;2020-01-29;2019-05-01;2019-01-30;2018-08-01;2018-05-02;2017-07-27;2017-02-01;2016-04-28;2016-02-03;2015-04-30;2015-02-04;2014-10-29;2014-07-31;2014-02-05;2013-10-30;2013-08-01;2012-08-01;2011-01-26;2010-07-29;2007-07-31;2005-10-26;2005-07-26;2004-10-25
"After −C→O, next day DOWN",23,88,23/88 = 26.14%,26.14,2025-04-30;2024-10-30;2024-05-01;2023-01-25;2020-07-29;2019-10-30;2019-07-31;2018-10-31;2018-01-31;2016-11-02;2016-07-28;2013-05-03;2013-02-05;2012-05-01;2012-01-25;2011-07-28;2011-05-02;2010-02-02;2009-02-03;2008-05-01;2008-02-01;2007-05-01;2006-10-31
