# Post-Earnings Next-Day Outcomes for SYF
# total_earnings=45, considered=45, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",15,45,15/45 = 33.33%,33.33,2025-07-22;2025-01-28;2024-10-16;2024-01-23;2022-07-18;2022-04-18;2021-07-20;2021-04-27;2021-01-29;2020-04-21;2019-10-18;2019-07-19;2019-01-23;2016-10-21;2015-07-17
"After +C→O, next day DOWN",10,45,10/45 = 22.22%,22.22,2025-04-22;2023-10-24;2023-07-18;2022-10-25;2018-10-19;2018-04-20;2017-10-20;2017-04-28;2016-01-22;2015-04-17
"After −C→O, next day UP",9,45,9/45 = 20.00%,20.0,2023-01-23;2022-01-28;2021-10-19;2020-07-21;2020-01-24;2019-04-18;2018-01-19;2015-10-16;2015-01-23
"After −C→O, next day DOWN",11,45,11/45 = 24.44%,24.44,2025-10-15;2024-07-17;2024-04-24;2023-04-19;2020-10-20;2018-07-27;2017-07-21;2017-01-20;2016-07-22;2016-04-22;2014-10-17
