date,close_to_open_pct,close_to_close_pct,open_to_close_pct,scenario,gap_sign,intraday_sign
2005-05-03,0.47,3.5,3.02,pos_then_up,positive,up
2005-10-27,0.62,2.2,1.57,pos_then_up,positive,up
2006-02-16,-0.31,-0.59,-0.28,neg_then_down,negative,down
2006-05-02,0.58,0.43,-0.15,pos_then_down,positive,down
2006-08-01,0.67,-1.15,-1.8,pos_then_down,positive,down
2006-10-31,0.08,0.05,-0.03,pos_then_down,positive,down
2007-02-12,0.21,2.53,2.32,pos_then_up,positive,up
2007-04-30,0.38,0.13,-0.25,pos_then_down,positive,down
2007-10-29,-0.78,-2.02,-1.26,neg_then_down,negative,down
2008-02-11,-0.15,3.88,4.03,neg_then_up,negative,up
2008-04-28,-0.19,-0.02,0.17,neg_then_up,negative,up
2008-07-28,1.13,4.47,3.3,pos_then_up,positive,up
2008-10-27,2.07,13.29,11.0,pos_then_up,positive,up
2009-02-09,-1.48,-8.02,-6.64,neg_then_down,negative,down
2009-05-04,-0.84,-2.31,-1.48,neg_then_down,negative,down
2009-08-03,-0.62,0.47,1.1,neg_then_up,negative,up
2009-11-02,-0.77,0.86,1.63,neg_then_up,negative,up
2010-02-08,1.06,1.32,0.26,pos_then_up,positive,up
2010-05-03,-1.04,-3.69,-2.67,neg_then_down,negative,down
2010-08-02,-0.67,-0.13,0.54,neg_then_up,negative,up
2010-11-01,1.06,0.91,-0.15,pos_then_down,positive,down
2011-02-07,0.18,-0.55,-0.74,pos_then_down,positive,down
2011-05-02,0.05,-1.28,-1.32,pos_then_down,positive,down
2011-08-01,-0.92,-2.25,-1.34,neg_then_down,negative,down
2011-10-31,-3.05,-3.88,-0.86,neg_then_down,negative,down
2012-02-06,-0.83,-0.05,0.79,neg_then_up,negative,up
2012-04-30,-0.22,0.88,1.1,neg_then_up,negative,up
2012-07-30,-0.3,0.13,0.43,neg_then_up,negative,up
2013-02-11,-0.02,0.32,0.34,neg_then_up,negative,up
2013-04-29,-0.02,0.31,0.34,neg_then_up,negative,up
2013-07-29,0.35,-0.67,-1.02,pos_then_down,positive,down
2013-10-28,0.27,0.9,0.63,pos_then_up,positive,up
2014-02-10,-0.39,1.36,1.76,neg_then_up,negative,up
2014-04-28,0.09,0.78,0.68,pos_then_up,positive,up
2014-08-04,-0.09,-0.43,-0.33,neg_then_down,negative,down
2014-11-03,-0.19,0.07,0.26,neg_then_up,negative,up
2015-02-09,0.65,0.68,0.02,pos_then_up,positive,up
2015-05-04,-0.24,-0.96,-0.72,neg_then_down,negative,down
2015-08-03,0.32,1.13,0.81,pos_then_up,positive,up
2015-11-02,-0.29,-0.82,-0.53,neg_then_down,negative,down
2016-02-08,-1.16,0.17,1.34,neg_then_up,negative,up
2016-05-02,-0.82,-0.72,0.1,neg_then_up,negative,up
2016-08-01,-0.47,-0.86,-0.4,neg_then_down,negative,down
2016-10-31,-0.02,-1.56,-1.53,neg_then_down,negative,down
2017-02-06,0.19,-0.17,-0.36,pos_then_down,positive,down
2017-05-01,0.08,-0.36,-0.44,pos_then_down,positive,down
2017-07-31,0.25,1.05,0.8,pos_then_up,positive,up
2017-10-30,-0.32,0.1,0.43,neg_then_up,negative,up
2018-02-12,-0.48,1.24,1.73,neg_then_up,negative,up
2018-04-30,-0.34,-0.04,0.31,neg_then_up,negative,up
2018-07-30,0.7,1.93,1.22,pos_then_up,positive,up
2018-11-05,-0.16,1.45,1.62,neg_then_up,negative,up
2019-02-11,0.45,3.05,2.59,pos_then_up,positive,up
2019-04-29,0.22,0.71,0.49,pos_then_up,positive,up
2019-08-05,0.22,1.64,1.42,pos_then_up,positive,up
2019-10-28,-0.53,-0.06,0.47,neg_then_up,negative,up
2020-02-10,0.13,-1.95,-2.08,pos_then_down,positive,down
2020-05-04,0.85,-3.05,-3.87,pos_then_down,positive,down
2020-08-03,-0.28,-0.62,-0.34,neg_then_down,negative,down
2020-11-02,1.88,1.5,-0.37,pos_then_down,positive,down
2021-02-08,-0.47,-0.66,-0.19,neg_then_down,negative,down
2021-05-03,-0.42,0.77,1.2,neg_then_up,negative,up
2021-08-02,0.54,-0.13,-0.67,pos_then_down,positive,down
2021-11-01,0.12,0.51,0.38,pos_then_up,positive,up
2022-02-07,0.77,1.51,0.73,pos_then_up,positive,up
2022-05-02,0.81,1.98,1.16,pos_then_up,positive,up
2022-08-01,-0.36,-0.56,-0.2,neg_then_down,negative,down
2022-10-31,0.46,-0.93,-1.38,pos_then_down,positive,down
2023-02-06,-0.63,2.13,2.78,neg_then_up,negative,up
2023-05-01,-0.55,-1.85,-1.3,neg_then_down,negative,down
2023-07-31,0.05,0.49,0.45,pos_then_up,positive,up
2023-10-30,0.62,1.72,1.09,pos_then_up,positive,up
2024-02-05,-0.26,0.03,0.29,neg_then_up,negative,up
2024-05-06,0.28,0.09,-0.19,pos_then_down,positive,down
2024-07-29,0.53,2.05,1.51,pos_then_up,positive,up
2024-11-04,0.29,2.46,2.16,pos_then_up,positive,up
2025-02-10,-0.35,-1.27,-0.92,neg_then_down,negative,down
2025-05-05,-0.38,0.25,0.64,neg_then_up,negative,up
2025-08-04,0.18,0.52,0.33,pos_then_up,positive,up
2025-11-03,-1.25,1.23,2.51,neg_then_up,negative,up
