# Post-Earnings Next-Day Outcomes for ALGN
# total_earnings=81, considered=81, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",19,81,19/81 = 23.46%,23.46,2006-01-25;2008-04-29;2009-04-23;2011-04-20;2011-10-27;2013-10-17;2014-07-24;2015-10-22;2016-01-28;2017-01-31;2017-07-27;2017-10-26;2019-10-23;2020-10-21;2021-02-03;2021-07-28;2022-07-27;2023-02-01;2024-10-23
"After +C->O, next day DOWN",24,81,24/81 = 29.63%,29.63,2004-10-21;2005-04-20;2005-07-20;2009-07-23;2009-10-22;2010-01-27;2010-04-22;2010-07-22;2012-04-23;2013-01-30;2013-07-18;2014-10-23;2015-04-23;2016-11-07;2017-04-27;2018-04-25;2021-04-28;2021-10-27;2023-07-26;2024-01-31;2024-04-24;2025-02-05;2025-04-30;2025-10-29
"After -C->O, next day UP",22,81,22/81 = 27.16%,27.16,2005-01-26;2006-04-26;2006-10-25;2007-04-26;2008-01-29;2008-07-29;2008-10-23;2009-01-28;2010-10-21;2011-01-26;2012-07-19;2012-10-17;2013-04-18;2014-01-30;2015-01-29;2018-01-30;2018-10-24;2019-01-29;2019-04-24;2020-01-29;2022-02-02;2022-04-27
"After -C->O, next day DOWN",16,81,16/81 = 19.75%,19.75,2005-10-26;2006-07-26;2007-10-24;2011-08-01;2012-01-30;2014-04-23;2015-07-23;2018-07-25;2019-07-24;2020-04-29;2020-07-22;2022-10-26;2023-04-26;2023-10-25;2024-07-24;2025-07-30
