Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
ICE,12/48 = 25.00%,12/48 = 25.00%,13/48 = 27.08%,11/48 = 22.92%,48,48,100.0
