# Post-Earnings Next-Day Outcomes for EVRG
# total_earnings=30, considered=28, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",3,28,3/28 = 10.71%,10.71,2019-08-07;2021-05-06;2023-08-04
"After +C->O, next day DOWN",12,28,12/28 = 42.86%,42.86,2018-11-07;2019-05-08;2019-11-06;2020-03-02;2020-11-05;2021-02-26;2023-11-07;2024-05-09;2025-02-27;2025-05-08;2025-08-07;2025-11-06
"After -C->O, next day UP",6,28,6/28 = 21.43%,21.43,2018-08-08;2020-05-06;2020-08-05;2022-02-25;2022-05-05;2024-11-07
"After -C->O, next day DOWN",7,28,7/28 = 25.00%,25.0,2019-02-21;2021-08-05;2022-08-04;2023-02-24;2023-05-05;2024-02-29;2024-08-09
