# Post-Earnings Next-Day Outcomes for MSTR
# total_earnings=65, considered=64, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",14,64,14/64 = 21.88%,21.88,2024-02-06;2019-10-31;2018-01-25;2016-10-27;2016-01-27;2015-04-28;2014-07-28;2012-08-02;2012-02-02;2008-05-07;2007-11-05;2007-05-10;2005-07-29;2004-10-26
"After +C→O, next day DOWN",11,64,11/64 = 17.19%,17.19,2025-07-07;2025-04-07;2024-10-30;2021-01-28;2020-01-28;2015-07-27;2014-10-27;2014-04-28;2011-11-02;2011-08-04;2005-01-27
"After −C→O, next day UP",17,64,17/64 = 26.56%,26.56,2023-02-02;2016-07-28;2016-04-27;2015-01-26;2013-05-03;2012-11-02;2012-05-08;2010-11-05;2010-02-09;2009-11-04;2009-08-04;2009-05-12;2009-02-04;2008-08-05;2007-02-01;2006-02-01;2005-10-27
"After −C→O, next day DOWN",22,64,22/64 = 34.38%,34.38,2025-10-06;2025-01-06;2024-08-01;2024-04-29;2022-02-01;2019-01-29;2017-01-31;2015-10-26;2014-01-31;2013-10-30;2013-08-01;2013-02-01;2011-05-10;2011-01-27;2010-08-04;2010-05-05;2008-10-31;2008-02-07;2007-08-02;2006-10-31;2006-07-28;2005-04-28
