# Post-Earnings Next-Day Outcomes for CMI
# total_earnings=84, considered=82, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",27,82,27/82 = 32.93%,32.93,2025-08-05;2025-02-04;2023-11-02;2022-11-03;2021-05-04;2020-07-28;2020-02-04;2019-02-06;2017-08-01;2017-02-09;2014-02-06;2013-07-30;2012-02-02;2011-04-26;2010-04-27;2010-02-02;2009-10-30;2008-11-03;2008-07-31;2008-05-01;2008-02-01;2007-10-26;2007-01-29;2006-07-27;2006-04-28;2005-10-28;2005-02-03
"After +C→O, next day DOWN",21,82,21/82 = 25.61%,25.61,2024-11-05;2024-05-02;2024-02-06;2023-08-03;2023-05-02;2022-08-02;2021-02-04;2020-04-28;2019-10-29;2019-04-30;2018-10-30;2018-02-06;2017-10-31;2015-02-05;2014-07-28;2011-10-25;2010-10-27;2007-07-26;2005-07-22;2005-04-22;2004-10-21
"After −C→O, next day UP",15,82,15/82 = 18.29%,18.29,2023-02-06;2022-05-03;2022-02-03;2016-08-02;2016-02-04;2015-07-28;2015-04-28;2014-10-28;2014-04-29;2012-10-09;2012-05-01;2010-07-27;2009-07-30;2009-04-30;2009-02-04
"After −C→O, next day DOWN",19,82,19/82 = 23.17%,23.17,2025-05-05;2024-08-01;2021-11-02;2021-08-03;2020-10-27;2019-07-30;2018-07-31;2018-05-01;2017-05-02;2016-11-01;2016-05-03;2013-10-29;2013-04-30;2013-02-06;2012-07-10;2011-07-26;2011-02-01;2007-04-27;2006-11-01
