# Post-Earnings Next-Day Outcomes for CVX
# total_earnings=90, considered=86, excluded_c2o_zero=4, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",22,86,22/86 = 25.58%,25.58,2004-04-30;2005-01-28;2005-07-29;2007-07-10;2009-10-08;2010-04-08;2010-07-12;2011-01-11;2013-01-10;2013-04-10;2015-01-30;2017-07-28;2018-07-27;2018-11-02;2019-11-01;2020-07-31;2020-10-30;2021-01-29;2021-04-30;2023-07-24;2023-10-27;2024-04-26
"After +C->O, next day DOWN",13,86,13/86 = 15.12%,15.12,2003-10-31;2005-10-28;2006-01-27;2006-04-28;2008-04-09;2011-10-11;2012-04-10;2013-07-10;2015-05-01;2018-04-27;2021-07-30;2021-10-29;2024-11-01
"After -C->O, next day UP",22,86,22/86 = 25.58%,25.58,2005-04-29;2006-07-28;2007-10-09;2009-04-09;2010-01-11;2010-10-12;2011-07-11;2012-01-11;2012-07-11;2013-10-09;2015-10-30;2016-01-29;2016-04-29;2017-10-27;2019-02-01;2019-04-26;2020-05-01;2022-01-28;2022-04-29;2022-10-28;2024-01-02;2025-01-31
"After -C->O, next day DOWN",29,86,29/86 = 33.72%,33.72,2003-08-01;2004-01-30;2006-10-27;2007-01-10;2008-01-10;2008-07-10;2008-10-09;2009-01-08;2009-07-09;2011-04-11;2012-10-09;2014-01-09;2014-04-09;2014-07-10;2014-10-31;2015-07-31;2016-07-29;2017-01-27;2017-04-28;2018-02-02;2019-08-02;2020-01-31;2022-07-29;2023-01-27;2023-04-28;2024-08-02;2025-05-02;2025-08-01;2025-10-31
