Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
COP,24/83 = 28.92%,23/83 = 27.71%,16/83 = 19.28%,20/83 = 24.10%,83,85,100.01
