# Post-Earnings Next-Day Outcomes for DOV
# total_earnings=88, considered=87, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",28,87,28/87 = 32.18%,32.18,2024-04-25;2023-04-26;2023-01-31;2022-10-20;2022-07-21;2021-07-20;2021-04-20;2020-07-22;2019-10-17;2019-07-18;2019-01-29;2017-10-19;2016-04-21;2015-10-20;2014-10-16;2014-07-17;2013-10-17;2013-07-18;2012-10-17;2012-01-25;2011-01-28;2010-07-23;2010-01-29;2009-10-23;2007-01-31;2006-01-27;2005-10-21;2005-04-20
"After +C→O, next day DOWN",25,87,25/87 = 28.74%,28.74,2025-07-24;2025-01-30;2021-10-19;2020-04-21;2018-10-18;2018-04-16;2018-01-30;2017-04-20;2017-01-26;2015-01-27;2013-04-17;2013-01-24;2012-07-09;2012-04-18;2011-04-21;2010-10-22;2009-07-24;2008-07-23;2007-04-25;2006-07-25;2006-04-27;2004-10-21;2004-04-29;2004-01-27;2003-10-20
"After −C→O, next day UP",11,87,11/87 = 12.64%,12.64,2024-10-10;2024-02-01;2023-07-25;2019-04-18;2018-07-19;2017-07-20;2015-07-21;2015-04-21;2014-04-17;2011-10-21;2008-04-23
"After −C→O, next day DOWN",23,87,23/87 = 26.44%,26.44,2025-10-23;2025-04-24;2024-07-25;2023-10-24;2022-04-21;2022-01-27;2021-01-28;2020-10-20;2020-01-30;2016-10-19;2016-07-21;2016-01-26;2014-01-30;2011-07-22;2010-04-23;2009-04-22;2009-01-28;2008-10-22;2008-01-30;2007-10-24;2007-07-25;2006-10-24;2005-07-22
