Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
ABBV,13/48 = 27.08%,11/48 = 22.92%,8/48 = 16.67%,16/48 = 33.33%,48,51,100.0
