# Post-Earnings Next-Day Outcomes for FFIV
# total_earnings=85, considered=85, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",23,85,23/85 = 27.06%,27.06,2004-10-26;2005-01-19;2005-10-25;2006-01-19;2006-10-25;2007-04-25;2008-01-23;2009-01-06;2009-04-07;2009-10-21;2010-07-21;2010-10-26;2011-10-25;2012-01-18;2012-04-18;2013-01-23;2014-07-23;2016-04-20;2016-10-26;2017-10-25;2020-10-26;2021-10-26;2024-07-29
"After +C->O, next day DOWN",26,85,26/85 = 30.59%,30.59,2008-04-23;2009-07-22;2010-01-20;2011-04-20;2013-07-24;2013-10-23;2014-01-22;2014-04-23;2014-10-29;2015-07-22;2016-01-20;2016-07-20;2018-01-24;2018-04-25;2018-07-25;2018-10-24;2019-10-23;2020-04-27;2021-01-07;2021-07-26;2022-07-25;2023-07-24;2024-01-29;2024-10-28;2025-01-28;2025-07-30
"After -C->O, next day UP",27,85,27/85 = 31.76%,31.76,2005-04-20;2006-04-20;2006-07-20;2007-01-24;2007-07-25;2008-07-23;2008-10-07;2010-04-21;2012-07-18;2012-10-24;2015-01-21;2015-04-22;2015-10-28;2017-04-26;2017-07-26;2019-01-23;2019-04-24;2019-07-24;2020-01-27;2022-01-25;2022-10-25;2023-01-24;2023-04-19;2023-10-24;2024-04-29;2025-04-28;2025-10-27
"After -C->O, next day DOWN",9,85,9/85 = 10.59%,10.59,2005-07-20;2007-10-24;2011-01-19;2011-07-20;2013-04-04;2017-01-25;2020-07-27;2021-04-27;2022-04-26
