# Post-Earnings Next-Day Outcomes for NRG
# total_earnings=85, considered=82, excluded_c2o_zero=3, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",28,82,28/82 = 34.15%,34.15,2005-03-30;2005-08-09;2006-03-07;2006-08-01;2007-02-28;2007-05-02;2008-07-29;2009-01-23;2009-04-30;2010-11-04;2011-05-05;2014-05-06;2016-02-29;2016-05-05;2016-11-04;2017-08-03;2017-11-02;2018-03-01;2018-05-03;2018-08-02;2019-02-28;2019-08-07;2020-05-07;2021-08-05;2021-11-04;2023-08-08;2024-05-07;2025-08-06
"After +C->O, next day DOWN",20,82,20/82 = 24.39%,24.39,2007-08-02;2009-07-30;2009-10-29;2010-02-23;2011-02-22;2011-08-04;2012-11-02;2013-02-27;2015-05-08;2015-08-04;2016-08-09;2017-02-28;2020-11-05;2021-03-01;2022-02-24;2022-11-07;2023-05-04;2023-11-02;2024-11-08;2025-02-26
"After -C->O, next day UP",18,82,18/82 = 21.95%,21.95,2006-05-09;2006-11-03;2007-11-02;2008-05-01;2010-05-10;2010-08-02;2011-11-03;2012-08-08;2013-11-12;2014-11-05;2018-11-08;2020-07-30;2021-05-06;2022-05-06;2023-02-16;2024-08-08;2025-05-12;2025-11-06
"After -C->O, next day DOWN",16,82,16/82 = 19.51%,19.51,2004-11-09;2005-11-07;2008-02-28;2008-10-30;2012-02-28;2012-05-03;2013-05-07;2013-08-09;2014-02-28;2014-08-07;2015-11-04;2017-05-02;2019-05-02;2019-11-07;2020-02-27;2022-08-04
