# Post-Earnings Next-Day Outcomes for LNT
# total_earnings=85, considered=79, excluded_c2o_zero=5, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",14,79,14/79 = 17.72%,17.72,2005-01-28;2007-08-06;2009-08-06;2011-02-10;2011-05-05;2015-05-01;2016-10-21;2017-05-04;2017-08-04;2018-05-03;2018-08-03;2020-08-07;2021-05-07;2025-02-21
"After +C->O, next day DOWN",28,79,28/79 = 35.44%,35.44,2005-11-04;2008-02-06;2008-05-01;2009-04-30;2009-10-30;2010-10-29;2011-08-04;2012-02-10;2012-08-03;2012-11-09;2013-02-14;2013-05-03;2014-02-25;2015-02-24;2016-08-02;2018-11-07;2019-02-22;2019-05-03;2019-08-02;2020-02-21;2021-08-06;2022-02-18;2022-04-29;2022-08-05;2023-08-04;2024-05-03;2024-08-02;2025-08-08
"After -C->O, next day UP",20,79,20/79 = 25.32%,25.32,2004-10-29;2006-05-03;2006-10-31;2007-02-08;2008-08-06;2008-10-31;2010-02-04;2010-08-05;2012-05-04;2013-11-07;2014-05-02;2014-08-07;2015-08-06;2015-11-06;2016-02-23;2016-05-05;2018-02-22;2019-11-07;2022-11-08;2023-02-24
"After -C->O, next day DOWN",17,79,17/79 = 21.52%,21.52,2005-08-05;2006-02-08;2007-11-02;2009-02-05;2010-05-04;2011-10-24;2013-08-02;2017-02-24;2017-11-03;2020-05-08;2020-11-03;2021-02-19;2023-05-05;2023-11-03;2024-11-01;2025-05-09;2025-11-07
