# Post-Earnings Next-Day Outcomes for L
# total_earnings=83, considered=80, excluded_c2o_zero=3, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",23,80,23/80 = 28.75%,28.75,2025-08-04;2024-11-04;2024-07-29;2023-10-30;2023-07-31;2022-05-02;2022-02-07;2021-11-01;2019-08-05;2019-04-29;2019-02-11;2018-07-30;2017-07-31;2015-08-03;2015-02-09;2014-04-28;2013-10-28;2010-02-08;2008-10-27;2008-07-28;2007-02-12;2005-10-27;2005-05-03
"After +C→O, next day DOWN",16,80,16/80 = 20.00%,20.0,2024-05-06;2022-10-31;2021-08-02;2020-11-02;2020-05-04;2020-02-10;2017-05-01;2017-02-06;2013-07-29;2011-05-02;2011-02-07;2010-11-01;2007-04-30;2006-10-31;2006-08-01;2006-05-02
"After −C→O, next day UP",24,80,24/80 = 30.00%,30.0,2025-11-03;2025-05-05;2024-02-05;2023-02-06;2021-05-03;2019-10-28;2018-11-05;2018-04-30;2018-02-12;2017-10-30;2016-05-02;2016-02-08;2014-11-03;2014-02-10;2013-04-29;2013-02-11;2012-07-30;2012-04-30;2012-02-06;2010-08-02;2009-11-02;2009-08-03;2008-04-28;2008-02-11
"After −C→O, next day DOWN",17,80,17/80 = 21.25%,21.25,2025-02-10;2023-05-01;2022-08-01;2021-02-08;2020-08-03;2016-10-31;2016-08-01;2015-11-02;2015-05-04;2014-08-04;2011-10-31;2011-08-01;2010-05-03;2009-05-04;2009-02-09;2007-10-29;2006-02-16
