# Post-Earnings Next-Day Outcomes for GD
# total_earnings=86, considered=83, excluded_c2o_zero=3, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",23,83,23/83 = 27.71%,27.71,2025-01-29;2024-07-24;2024-04-24;2024-01-24;2023-04-26;2023-01-25;2022-10-26;2022-01-26;2021-07-28;2021-04-28;2018-01-24;2014-10-22;2014-01-22;2013-07-24;2012-07-25;2011-10-26;2010-10-27;2010-04-28;2008-04-23;2008-01-23;2006-01-25;2005-04-20;2004-04-21
"After +C→O, next day DOWN",22,83,22/83 = 26.51%,26.51,2025-07-23;2023-10-25;2023-07-26;2022-04-27;2021-10-27;2021-01-27;2019-10-23;2018-04-25;2017-10-25;2017-07-26;2017-04-26;2017-01-27;2016-10-26;2014-04-23;2012-10-24;2010-07-28;2010-01-27;2009-10-28;2009-07-29;2009-04-29;2007-10-24;2006-07-19
"After −C→O, next day UP",17,83,17/83 = 20.48%,20.48,2025-04-23;2022-07-27;2020-07-29;2019-07-24;2019-01-30;2016-07-27;2015-07-29;2014-07-23;2013-10-23;2013-04-24;2012-04-25;2012-01-25;2011-01-26;2008-10-22;2007-04-25;2005-01-26;2004-01-21
"After −C→O, next day DOWN",21,83,21/83 = 25.30%,25.3,2024-10-23;2020-10-28;2020-04-29;2020-01-29;2019-04-24;2018-10-24;2018-07-25;2016-04-27;2016-01-27;2015-10-28;2015-04-29;2015-01-28;2013-01-23;2011-07-27;2011-04-27;2009-01-28;2008-07-23;2007-07-25;2007-01-24;2006-10-18;2006-04-19
