date,close_to_open_pct,close_to_close_pct,open_to_close_pct,scenario,gap_sign,intraday_sign
2004-10-25,0.36,0.72,0.36,pos_then_up,positive,up
2005-04-29,3.5,2.24,-1.21,pos_then_down,positive,down
2005-11-07,-0.73,-1.78,-1.07,neg_then_down,negative,down
2006-02-16,0.25,1.11,0.85,pos_then_up,positive,up
2006-05-04,0.35,0.59,0.25,pos_then_up,positive,up
2006-08-04,-0.52,-1.78,-1.27,neg_then_down,negative,down
2007-02-20,-0.21,0.51,0.72,neg_then_up,negative,up
2007-08-03,-0.26,4.47,4.74,neg_then_up,negative,up
2007-11-05,-0.73,1.01,1.75,neg_then_up,negative,up
2008-02-21,2.36,1.76,-0.59,pos_then_down,positive,down
2008-05-01,0.89,2.55,1.65,pos_then_up,positive,up
2008-08-01,1.18,5.96,4.73,pos_then_up,positive,up
2008-11-10,-1.04,5.32,6.43,neg_then_up,negative,up
2009-02-17,0.82,-3.37,-4.16,pos_then_down,positive,down
2009-04-30,0.43,2.66,2.23,pos_then_up,positive,up
2009-11-02,-0.44,0.84,1.29,neg_then_up,negative,up
2010-02-23,0.34,-0.27,-0.61,pos_then_down,positive,down
2010-05-06,-0.19,-1.81,-1.62,neg_then_down,negative,down
2010-08-03,0.64,1.66,1.02,pos_then_up,positive,up
2010-11-01,0.8,1.43,0.63,pos_then_up,positive,up
2011-02-24,0.44,2.14,1.69,pos_then_up,positive,up
2011-05-05,0.74,0.11,-0.62,pos_then_down,positive,down
2011-08-02,-0.51,-1.43,-0.93,neg_then_down,negative,down
2012-02-23,0.62,0.34,-0.28,pos_then_down,positive,down
2012-05-03,-0.06,0.67,0.73,neg_then_up,negative,up
2012-07-30,-0.35,-1.7,-1.36,neg_then_down,negative,down
2012-11-01,0.71,0.43,-0.28,pos_then_down,positive,down
2013-02-19,-0.92,-0.63,0.29,neg_then_up,negative,up
2013-05-01,0.6,0.67,0.07,pos_then_up,positive,up
2013-07-29,0.16,1.2,1.04,pos_then_up,positive,up
2014-02-06,0.23,1.0,0.77,pos_then_up,positive,up
2014-05-01,-1.91,-2.5,-0.61,neg_then_down,negative,down
2014-07-31,-0.18,-0.25,-0.07,neg_then_down,negative,down
2014-11-07,-0.3,0.06,0.36,neg_then_up,negative,up
2015-02-11,0.17,-1.89,-2.06,pos_then_down,positive,down
2015-04-29,-1.2,-2.5,-1.32,neg_then_down,negative,down
2015-07-30,1.64,1.95,0.3,pos_then_up,positive,up
2015-11-02,-1.69,0.96,2.69,neg_then_up,negative,up
2016-02-04,-0.95,-0.49,0.46,neg_then_up,negative,up
2016-05-04,-3.25,-0.19,3.16,neg_then_up,negative,up
2016-07-28,0.31,0.9,0.58,pos_then_up,positive,up
2016-11-01,-0.35,-1.18,-0.84,neg_then_down,negative,down
2017-02-21,-1.02,1.34,2.38,neg_then_up,negative,up
2017-05-03,-1.69,0.64,2.37,neg_then_up,negative,up
2017-07-27,-0.12,-0.3,-0.18,neg_then_down,negative,down
2017-11-01,0.72,0.88,0.16,pos_then_up,positive,up
2018-02-22,0.21,3.46,3.25,pos_then_up,positive,up
2018-05-02,-0.9,-1.37,-0.47,neg_then_down,negative,down
2018-07-31,-1.52,-1.61,-0.1,neg_then_down,negative,down
2018-11-01,1.4,-0.8,-2.17,pos_then_down,positive,down
2019-02-20,-0.38,0.37,0.76,neg_then_up,negative,up
2019-05-01,1.45,0.55,-0.89,pos_then_down,positive,down
2019-07-31,-0.16,0.9,1.06,neg_then_up,negative,up
2019-11-05,0.01,0.38,0.37,pos_then_up,positive,up
2020-02-19,2.94,1.43,-1.46,pos_then_down,positive,down
2020-05-06,3.49,1.81,-1.62,pos_then_down,positive,down
2020-07-30,-0.22,-0.56,-0.34,neg_then_down,negative,down
2020-11-03,1.0,-0.75,-1.73,pos_then_down,positive,down
2021-02-16,0.11,-1.85,-1.95,pos_then_down,positive,down
2021-05-10,0.21,-1.67,-1.88,pos_then_down,positive,down
2021-07-29,0.54,-0.14,-0.68,pos_then_down,positive,down
2021-11-02,0.77,-0.04,-0.8,pos_then_down,positive,down
2022-02-16,-1.51,0.77,2.31,neg_then_up,negative,up
2022-05-04,-0.34,1.41,1.76,neg_then_up,negative,up
2022-07-28,-1.39,-0.05,1.37,neg_then_up,negative,up
2022-11-02,-1.25,-0.05,1.21,neg_then_up,negative,up
2023-02-13,1.17,-1.74,-2.88,pos_then_down,positive,down
2023-05-03,-0.12,0.1,0.22,neg_then_up,negative,up
2023-07-31,-0.51,-2.74,-2.24,neg_then_down,negative,down
2023-11-06,-0.34,-0.37,-0.04,neg_then_down,negative,down
2024-01-08,-4.91,-7.75,-2.98,neg_then_down,negative,down
2024-05-01,1.62,-1.41,-2.99,pos_then_down,positive,down
2024-07-31,-0.91,1.79,2.72,neg_then_up,negative,up
2024-09-30,-0.62,-0.47,0.15,neg_then_up,negative,up
2025-02-11,-2.28,-2.83,-0.57,neg_then_down,negative,down
2025-05-01,-0.49,-0.42,0.07,neg_then_up,negative,up
2025-07-31,0.73,-0.83,-1.55,pos_then_down,positive,down
2025-10-14,0.72,2.34,1.6,pos_then_up,positive,up
