# Post-Earnings Next-Day Outcomes for CSX
# total_earnings=85, considered=83, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",21,83,21/83 = 25.30%,25.3,2005-04-28;2006-01-24;2007-04-17;2007-07-17;2007-10-16;2008-04-15;2008-07-15;2009-04-14;2009-07-13;2009-10-13;2010-04-13;2011-01-24;2013-01-22;2016-04-12;2016-07-13;2016-10-12;2018-04-17;2018-07-17;2021-04-20;2022-07-20;2024-01-24
"After +C->O, next day DOWN",28,83,28/83 = 33.73%,33.73,2006-04-18;2006-10-17;2010-07-12;2010-10-12;2011-04-19;2011-07-19;2012-04-17;2012-07-17;2013-07-16;2013-10-15;2015-04-14;2015-07-14;2017-04-19;2017-10-17;2018-10-16;2019-04-16;2019-10-16;2020-04-22;2020-10-21;2021-07-21;2021-10-20;2022-04-20;2022-10-20;2023-04-20;2023-10-19;2024-04-17;2025-07-23;2025-10-16
"After -C->O, next day UP",16,83,16/83 = 19.28%,19.28,2006-07-18;2007-01-22;2008-01-22;2012-10-16;2014-04-15;2014-07-15;2014-10-14;2015-01-13;2017-01-17;2018-01-16;2019-01-16;2020-01-16;2023-07-20;2024-08-05;2025-01-23;2025-04-16
"After -C->O, next day DOWN",18,83,18/83 = 21.69%,21.69,2005-07-27;2005-10-26;2008-10-14;2009-01-13;2010-01-19;2011-10-18;2012-01-23;2013-04-16;2014-01-15;2015-10-13;2016-01-12;2017-07-18;2019-07-16;2020-07-22;2021-01-21;2022-01-20;2023-01-25;2024-10-16
