# Post-Earnings Next-Day Outcomes for CI
# total_earnings=27, considered=27, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",5,27,5/27 = 18.52%,18.52,2019-10-31;2021-05-07;2021-08-05;2024-08-01;2025-01-30
"After +C->O, next day DOWN",10,27,10/27 = 37.04%,37.04,2019-08-01;2021-02-04;2021-11-04;2022-11-03;2023-02-03;2023-08-03;2024-02-02;2025-05-02;2025-07-31;2025-10-30
"After -C->O, next day UP",4,27,4/27 = 14.81%,14.81,2022-02-03;2022-08-04;2023-05-05;2024-10-31
"After -C->O, next day DOWN",8,27,8/27 = 29.63%,29.63,2019-05-02;2020-02-06;2020-04-30;2020-07-30;2020-11-05;2022-05-06;2023-11-02;2024-05-02
