Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
TPL,5/20 = 25.00%,5/20 = 25.00%,6/20 = 30.00%,4/20 = 20.00%,20,20,100.0
