# Post-Earnings Next-Day Outcomes for ATO
# total_earnings=85, considered=82, excluded_c2o_zero=3, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",19,82,19/82 = 23.17%,23.17,2004-11-09;2005-11-08;2007-05-02;2009-04-30;2010-11-03;2013-02-06;2013-05-01;2014-08-06;2015-05-06;2017-05-03;2017-11-08;2020-04-13;2020-11-12;2021-05-05;2021-08-04;2022-11-09;2024-11-06;2025-02-04;2025-08-06
"After +C->O, next day DOWN",25,82,25/82 = 30.49%,30.49,2005-02-08;2005-08-08;2006-02-07;2007-11-07;2008-02-05;2008-05-01;2008-08-05;2009-02-03;2009-08-04;2011-11-09;2012-11-07;2013-11-06;2014-05-07;2014-11-05;2016-11-09;2018-02-06;2020-08-05;2021-02-02;2021-11-10;2023-02-07;2023-08-02;2023-11-08;2024-02-06;2025-05-07;2025-11-05
"After -C->O, next day UP",22,82,22/82 = 26.83%,26.83,2006-08-09;2006-11-07;2008-11-12;2010-02-02;2010-08-04;2011-02-08;2012-05-02;2012-08-08;2013-08-06;2014-02-04;2015-08-05;2016-02-02;2016-05-04;2016-08-03;2017-08-02;2018-05-02;2019-02-05;2019-08-07;2020-02-04;2022-02-08;2023-05-03;2024-05-08
"After -C->O, next day DOWN",16,82,16/82 = 19.51%,19.51,2005-05-09;2007-08-07;2009-11-10;2010-05-05;2011-05-04;2011-08-03;2012-02-07;2015-02-03;2015-11-04;2017-02-07;2018-11-07;2019-05-07;2019-11-06;2022-05-04;2022-08-03;2024-08-07
