# Post-Earnings Next-Day Outcomes for ETN
# total_earnings=52, considered=52, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",13,52,13/52 = 25.00%,25.0,2024-02-01;2023-10-31;2022-08-02;2022-05-03;2021-05-04;2020-01-27;2019-01-31;2018-10-30;2017-10-13;2016-08-02;2013-08-02;2013-04-29;2013-02-05
"After +C→O, next day DOWN",15,52,15/52 = 28.85%,28.85,2025-08-05;2024-10-31;2024-04-30;2023-05-02;2023-02-08;2022-11-01;2022-02-04;2021-08-03;2021-02-02;2019-10-29;2019-04-30;2018-07-31;2017-02-02;2016-04-29;2013-10-25
"After −C→O, next day UP",14,52,14/52 = 26.92%,26.92,2025-11-04;2025-05-02;2023-08-01;2020-04-30;2017-08-01;2016-11-01;2016-02-03;2015-10-19;2015-07-29;2015-04-29;2014-10-29;2014-07-29;2014-04-29;2014-02-04
"After −C→O, next day DOWN",10,52,10/52 = 19.23%,19.23,2025-01-31;2024-08-01;2021-11-02;2020-11-03;2020-07-29;2019-07-30;2018-05-01;2018-02-01;2017-05-02;2015-02-03
