# Post-Earnings Next-Day Outcomes for TFC
# total_earnings=76, considered=74, excluded_c2o_zero=1, excluded_o2c_zero=1
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",17,74,17/74 = 22.97%,22.97,2025-07-18;2024-10-17;2024-01-18;2023-01-19;2022-04-19;2021-04-15;2019-01-17;2018-04-19;2018-01-18;2017-10-19;2016-10-19;2016-04-21;2014-07-21;2013-04-18;2012-04-19;2011-10-20;2008-04-17
"After +C→O, next day DOWN",23,74,23/74 = 31.08%,31.08,2025-01-17;2023-07-20;2022-01-18;2021-07-15;2017-01-19;2016-01-21;2015-10-15;2015-01-22;2014-10-16;2014-01-16;2013-10-17;2013-07-18;2013-01-17;2012-10-18;2011-04-21;2010-10-21;2010-01-22;2009-07-17;2007-10-18;2007-07-19;2007-04-19;2007-01-18;2006-10-19
"After −C→O, next day UP",17,74,17/74 = 22.97%,22.97,2024-07-22;2024-04-22;2022-07-19;2021-10-15;2021-01-21;2020-04-20;2019-10-17;2019-04-18;2018-10-18;2017-07-20;2016-07-21;2015-04-23;2012-01-19;2010-07-22;2010-04-22;2009-01-22;2008-10-16
"After −C→O, next day DOWN",17,74,17/74 = 22.97%,22.97,2025-04-17;2023-10-19;2023-04-20;2022-10-18;2020-10-15;2020-07-16;2020-01-30;2019-07-18;2018-07-19;2017-04-20;2014-04-17;2012-07-19;2011-07-21;2011-01-21;2009-10-19;2009-04-17;2008-07-17
