Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
ZBH,25/80 = 31.25%,22/80 = 27.50%,15/80 = 18.75%,18/80 = 22.50%,80,86,100.0
